Ciclo,X_max_Atual,Duration_max,Corrente_A_mean,Corrente_A_std,Corrente_A_max,Corrente_A_min,Corrente_A_median,Volt_A_mean,Volt_A_std,Volt_A_max,Volt_A_min,Fbk_Vel_mean,Fbk_Vel_std,Fbk_Vel_max,Fbk_Vel_min,Ciclo_Relativo,Distancia_Ref
866,169.0,0.299,0.25266666666666665,0.5046179621275135,2.17,-0.03,0.01,12.956366666666668,0.2323922168654837,13.88,12.26,-0.17048333333333335,1.64878634974357,4.77,-4.77,253.0,20.0
867,170.0,0.299,0.08543333333333333,0.23953170552589162,0.98,-0.03,-0.0,12.927633333333333,0.12109709492616064,12.98,12.29,-0.34458333333333335,1.099944372423563,1.45,-4.77,254.0,19.0
868,154.0,0.299,-1.6501,0.44155778647646415,-0.69,-2.13,-1.8,12.412083333333333,0.23930860285670225,13.12,12.05,-0.22848333333333334,0.9318347813973921,-0.0,-4.77,255.0,35.0
869,154.0,0.299,-1.64545,0.4492276408334799,-0.48,-2.15,-1.79,12.407333333333332,0.24764983267022933,13.21,12.0,-0.24746666666666664,0.9529293640368254,0.0,-4.77,256.0,35.0
870,154.0,0.299,-1.6549166666666668,0.43937236278300174,-0.7,-2.15,-1.8,12.4177,0.2496121398635868,13.15,12.05,-0.22981666666666664,0.933630857111707,-0.0,-4.77,257.0,35.0
871,154.0,0.299,-0.40093333333333336,0.7145958351181237,0.05,-2.26,-0.01,12.7825,0.24487484452771274,13.27,11.53,-0.0004833333333333333,1.4339820223616184,4.77,-4.77,258.0,35.0
872,154.0,0.299,-1.7384666666666666,0.4452333134375131,-0.68,-2.19,-1.91,12.369683333333334,0.23930282654733712,13.16,12.03,-0.0030833333333333333,0.055296979865021044,0.0,-1.2,259.0,35.0
873,155.0,0.299,-0.2608333333333333,0.47949608937066274,0.04,-1.66,-0.01,12.860583333333334,0.16339315140308533,13.36,12.23,-0.39721666666666666,1.1490447886248811,0.21,-4.78,260.0,34.0
874,154.0,0.299,-1.7433833333333333,0.4472252270706957,-0.66,-2.2,-1.92,12.364983333333333,0.23492335209130796,13.22,12.02,-0.0010833333333333333,0.02573123684950319,0.0,-0.63,261.0,35.0
875,154.0,0.299,-0.3409,0.6591615988174622,0.05,-2.22,-0.01,12.796466666666667,0.22170875831010262,13.19,11.57,-0.0021999999999999997,1.434036468965791,4.77,-4.77,262.0,35.0
876,154.0,0.299,-0.82895,0.940906782553808,0.04,-2.21,-0.02,12.64415,0.3394815021723507,13.33,11.87,0.0002000000000000031,1.4341414025835608,4.77,-4.77,263.0,35.0
877,155.0,0.299,-0.25105,0.47108945324102175,0.05,-1.64,-0.01,12.8625,0.16725541532815794,13.4,11.93,-0.3797333333333333,1.1360924723506338,0.21,-4.78,264.0,34.0
878,155.0,0.299,-0.1972,0.4551000110232794,0.04,-1.65,-0.01,12.840133333333334,0.15410677159242778,13.15,11.1,-0.28071666666666667,0.9743280650544818,0.21,-4.77,265.0,34.0
879,154.0,0.299,-1.61855,0.4386697117726622,-0.7,-2.11,-1.75,12.433933333333332,0.2655203016843875,13.36,12.08,-0.26963333333333334,0.9679097483876938,-0.0,-4.77,266.0,35.0
880,155.0,0.299,-0.2654,0.4835924000115334,0.04,-1.65,-0.01,12.86195,0.16062803754037788,13.28,12.21,-0.40965,1.1867686142376561,0.21,-4.78,267.0,34.0
881,155.0,0.299,-0.23451666666666668,0.4640153914775916,0.06,-1.64,-0.01,12.857483333333333,0.16979856392032375,13.36,11.29,-0.29586666666666667,0.9913794956504881,0.21,-4.77,268.0,34.0
882,155.0,0.299,-0.2134666666666667,0.45290859181862236,0.05,-1.64,-0.01,12.852316666666667,0.17368384068881246,13.28,10.69,-0.27758333333333335,0.9753418953082361,0.21,-4.77,269.0,34.0
883,155.0,0.299,-0.21413333333333331,0.4518604637348792,0.05,-1.62,-0.01,12.851833333333333,0.15762947262474614,13.28,11.74,-0.27753333333333335,0.9752797204447249,0.21,-4.77,270.0,34.0
884,154.0,0.299,-1.5088499999999998,0.429531923869117,-0.45,-1.99,-1.64,12.498316666666666,0.30113363949740435,13.56,12.09,-0.2892166666666667,0.9707771286163627,0.07,-4.77,271.0,35.0
885,154.0,0.299,-1.6752666666666667,0.44845190460084206,-0.69,-2.16,-1.83,12.404066666666665,0.25149329417949495,13.15,12.03,-0.20776666666666666,0.901514036580949,-0.0,-4.77,272.0,35.0
886,154.0,0.299,-1.6582,0.4491001130251451,-0.69,-2.16,-1.81,12.415049999999999,0.2517279134383148,13.14,12.03,-0.24205,0.9474194619569647,-0.0,-4.77,273.0,35.0
887,154.0,0.299,-1.7266833333333333,0.44418765273281774,-0.66,-2.17,-1.9,12.371266666666667,0.23672091205869009,13.15,12.03,-0.0059499999999999996,0.08927886289000075,-0.0,-1.72,274.0,35.0
888,154.0,0.299,-1.7222,0.43836525885036115,-0.65,-2.17,-1.9,12.3736,0.22987193937971118,13.26,12.05,-0.012683333333333335,0.1534042192369179,-0.0,-2.49,275.0,35.0
889,155.0,0.299,-0.25025000000000003,0.4728658453297993,0.05,-1.64,-0.01,12.858866666666668,0.18746097794645994,13.36,10.51,-0.3473833333333333,1.0775207986429165,0.21,-4.77,276.0,34.0
890,154.0,0.299,-1.7662333333333333,0.42007847135074095,-0.76,-2.18,-1.935,12.343383333333334,0.2156189670548747,13.14,12.02,0.0,0.0,0.0,0.0,277.0,35.0
891,154.0,0.299,-1.6672166666666668,0.45699580048214933,-0.67,-2.19,-1.815,12.411633333333333,0.2663040780615468,13.17,12.02,-0.23310000000000003,0.937545221168679,0.0,-4.77,278.0,35.0
892,155.0,0.299,-0.1971,0.4543316910317758,0.04,-1.65,-0.01,12.841099999999999,0.16244826581133123,13.16,10.67,-0.2827,0.9738518139802658,0.21,-4.77,279.0,34.0
893,154.0,0.299,-1.5037333333333334,0.43669734352136774,-0.41,-1.99,-1.63,12.503933333333332,0.3099424184050364,13.57,12.1,-0.28868333333333335,0.9709658718320948,0.12,-4.77,280.0,35.0
894,155.0,0.299,-0.24963333333333335,0.47158865407610384,0.05,-1.64,-0.01,12.861766666666668,0.16481348457185419,13.33,12.11,-0.36941666666666667,1.1176269397028118,0.21,-4.77,281.0,34.0
895,155.0,0.299,-0.23831666666666668,0.4632270485983565,0.05,-1.63,-0.01,12.862433333333334,0.1610848413074757,13.35,12.13,-0.32488333333333336,1.0365964531742546,0.21,-4.77,282.0,34.0
896,155.0,0.299,-0.20538333333333333,0.46053230403594553,0.04,-1.66,-0.01,12.843766666666667,0.14792661252586667,13.14,11.91,-0.27945,0.9745488391557567,0.21,-4.77,283.0,34.0
897,154.0,0.299,-1.6029499999999999,0.41554573908148873,-0.7,-2.06,-1.74,12.438166666666666,0.24484189076764912,13.25,12.1,-0.2592833333333333,0.9621300033230332,-0.0,-4.77,284.0,35.0
898,154.0,0.299,-1.6061333333333332,0.424787149554063,-0.47,-2.07,-1.745,12.4251,0.25085161794117217,13.29,11.85,-0.26075,0.9633015384204497,0.0,-4.77,285.0,35.0
899,155.0,0.299,-0.26193333333333335,0.48138322769778435,0.05,-1.66,-0.01,12.8658,0.1624407738480302,13.33,12.25,-0.4033,1.1766365479379088,0.21,-4.78,286.0,34.0
900,154.0,0.299,-1.6087166666666668,0.4359866132506575,-0.49,-2.1,-1.75,12.435266666666667,0.25810907781201753,13.34,11.98,-0.27093333333333336,0.9686088653901583,0.0,-4.77,287.0,35.0
901,155.0,0.299,-0.20876666666666668,0.45227949336933937,0.05,-1.63,-0.01,12.854800000000001,0.1454701433433689,13.32,12.28,-0.2780166666666667,0.9749174356834295,0.21,-4.77,288.0,34.0
902,155.0,0.299,-0.25875,0.47740457620586735,0.05,-1.63,-0.01,12.868383333333334,0.16158197386885265,13.4,12.27,-0.42010000000000003,1.203361176123085,0.21,-4.78,289.0,34.0
903,154.0,0.299,-1.5927666666666667,0.4266138118521178,-0.64,-2.07,-1.73,12.446416666666668,0.26559033007234417,13.42,12.07,-0.2771166666666667,0.9703667033414802,0.0,-4.77,290.0,35.0
904,154.0,0.299,-0.2779333333333333,0.4944635671657849,0.04,-2.14,-0.01,12.856133333333334,0.1977630719065248,13.38,10.42,-0.15336666666666665,1.6363357408093155,4.77,-4.78,291.0,35.0
905,154.0,0.299,-0.5113666666666666,0.7530331314428603,0.04,-2.19,-0.01,12.786000000000001,0.2772118516306186,13.42,12.03,-0.16768333333333332,1.6533078492715734,4.77,-4.78,292.0,35.0
906,155.0,0.299,-0.22846666666666668,0.4627824487600584,0.04,-1.66,-0.01,12.853233333333334,0.16732765201076188,13.34,11.07,-0.2789,0.9751139430873388,0.21,-4.77,293.0,34.0
907,155.0,0.299,-0.24563333333333331,0.4703782432345303,0.05,-1.65,-0.01,12.8588,0.1747143435336481,13.36,11.19,-0.2946166666666667,1.08534532623686,2.33,-4.77,294.0,34.0
908,154.0,0.299,-1.6221666666666665,0.4430482951951727,-0.69,-2.12,-1.76,12.423433333333334,0.2603007357088619,13.34,12.05,-0.26563333333333333,0.9659985442715638,0.0,-4.77,295.0,35.0
909,154.0,0.299,-1.7323333333333335,0.4489995061055484,-0.66,-2.18,-1.91,12.3554,0.24260654682207838,13.26,12.01,0.0,0.0,-0.0,-0.0,296.0,35.0
910,154.0,0.299,-1.6703833333333333,0.4537173703336268,-0.63,-2.18,-1.82,12.408383333333333,0.2622514940518829,13.16,12.02,-0.2280333333333333,0.9312858249225772,0.0,-4.77,297.0,35.0
911,154.0,0.299,-1.6736,0.46947920565335205,-0.62,-2.18,-1.82,12.409883333333333,0.28073565365710607,13.32,12.02,-0.15138333333333334,0.7812365010074731,-0.0,-4.77,298.0,35.0
912,154.0,0.299,-1.6535833333333334,0.43145480466634334,-0.63,-2.12,-1.81,12.410983333333334,0.23924589314036843,13.15,12.05,-0.20668333333333333,0.8998192174518809,0.0,-4.77,299.0,35.0
913,154.0,0.299,-1.6470500000000001,0.4485771951403687,-0.67,-2.15,-1.79,12.410616666666666,0.25146804970465464,13.23,12.05,-0.24705,0.9525148844901544,0.0,-4.77,300.0,35.0
914,155.0,0.299,-0.24625,0.464737638481149,0.05,-1.6,-0.01,12.870616666666667,0.1619171031816193,13.4,12.29,-0.3977,1.166900654967797,0.21,-4.77,301.0,34.0
915,154.0,0.299,-1.66825,0.45204388831351644,-0.68,-2.16,-1.815,12.40805,0.26406864874893565,13.19,12.04,-0.21276666666666666,0.9095499697476782,-0.0,-4.77,302.0,35.0
916,154.0,0.299,-1.6463166666666667,0.44697678552719255,-0.67,-2.15,-1.78,12.41935,0.24779982261254382,13.24,12.06,-0.24933333333333332,0.9544012215564285,0.0,-4.77,303.0,35.0
917,154.0,0.299,-1.6857833333333334,0.43305343610200603,-0.65,-2.13,-1.85,12.388866666666667,0.22003880873868828,13.13,12.04,-0.0727,0.509118892543357,-0.0,-4.62,304.0,35.0
918,155.0,0.299,-0.19943333333333332,0.4413736475105307,0.05,-1.6,-0.01,12.8546,0.1418086368401838,13.28,12.16,-0.27853333333333335,0.9748436023129591,0.21,-4.77,305.0,34.0
919,155.0,0.299,-0.20261666666666667,0.43876513587908716,0.05,-1.6,-0.01,12.856883333333334,0.1470277127031705,13.33,12.21,-0.27826666666666666,0.9748363137573007,0.21,-4.77,306.0,34.0
920,154.0,0.299,-1.6188166666666666,0.4305252835260056,-0.66,-2.09,-1.76,12.427633333333333,0.24492457131046136,13.23,12.06,-0.25736666666666663,0.9609612252060283,0.0,-4.77,307.0,35.0
921,154.0,0.299,-1.6241166666666667,0.43503215361628433,-0.68,-2.11,-1.77,12.427983333333334,0.25060014720371,13.29,12.06,-0.25986666666666663,0.9626755541682833,-0.0,-4.77,308.0,35.0
922,155.0,0.299,-0.25780000000000003,0.47568612426125184,0.05,-1.62,-0.01,12.8635,0.17703668163521133,13.35,11.25,-0.41651666666666665,1.1976032128720089,0.21,-4.78,309.0,34.0
923,155.0,0.299,-0.21085,0.4500444543058153,0.04,-1.61,-0.01,12.851683333333334,0.17374111876430262,13.3,10.57,-0.27998333333333336,0.9748211597748568,0.21,-4.77,310.0,34.0
924,155.0,0.299,-0.2634666666666667,0.47516553540032347,0.05,-1.62,-0.01,12.86535,0.17796628190706998,13.37,11.21,-0.44403333333333334,1.225035885361293,0.21,-4.77,311.0,34.0
925,155.0,0.299,-0.24311666666666668,0.463766016347418,0.05,-1.61,-0.01,12.869233333333334,0.1591517966581625,13.38,12.23,-0.38508333333333333,1.1451580551789016,0.21,-4.77,312.0,34.0
926,155.0,0.299,-0.2321666666666667,0.4539328849021055,0.04,-1.59,-0.01,12.867216666666666,0.16079130198348626,13.38,12.22,-0.3567166666666667,1.0936027606276013,0.21,-4.77,313.0,34.0
927,154.0,0.299,-1.7125166666666667,0.43896695361515015,-0.65,-2.16,-1.89,12.3783,0.22989387839945064,13.13,12.04,-0.02751666666666667,0.26533627460247894,0.0,-3.47,314.0,35.0
1,189.0,0.299,-1.6506,0.5373197317770191,0.03,-2.18,-1.84,12.463383333333333,0.2969686352789741,13.4,12.09,-0.10593333333333334,0.64127908146357,0.0,-4.77,-888.0,0.0
2,189.0,0.299,-1.9911833333333333,0.4155436928370468,-0.96,-2.4,-2.17,12.29445,0.17146145110594582,12.83,12.0,0.0,0.0,0.0,0.0,-887.0,0.0
3,189.0,0.299,-1.5611,0.5831485462942316,0.02,-2.13,-1.775,12.499633333333334,0.3107896113553861,13.44,12.1,-0.21328333333333332,0.9103249633805568,0.0,-4.77,-886.0,0.0
4,189.0,0.299,-1.9475333333333333,0.4523464133659409,-0.85,-2.4,-2.13,12.316933333333333,0.19508295112230276,12.98,12.0,0.0,0.0,0.0,0.0,-885.0,0.0
5,189.0,0.299,-1.8244000000000002,0.41211775227018216,-0.83,-2.23,-1.995,12.372066666666667,0.20881907135882416,13.17,12.06,0.0,0.0,-0.0,-0.0,-884.0,0.0
6,189.0,0.299,-1.8070333333333333,0.4530802007769872,-0.72,-2.26,-1.98,12.39055,0.25304792613560767,13.3,12.06,0.0,0.0,0.0,0.0,-883.0,0.0
7,189.0,0.299,-1.7277166666666668,0.5356146857036849,-0.0,-2.28,-1.92,12.439383333333334,0.31096562364249924,13.47,12.04,-0.021183333333333335,0.22085605126686222,0.0,-3.12,-882.0,0.0
8,189.0,0.299,-1.9126999999999998,0.4172527728616876,-0.86,-2.32,-2.085,12.3247,0.18418047511165675,12.95,12.03,0.0,0.0,0.0,0.0,-881.0,0.0
9,189.0,0.299,-1.7563666666666666,0.5233353916075906,0.01,-2.3,-1.9449999999999998,12.428833333333333,0.31387657297201976,13.47,12.04,-0.0014666666666666667,0.031066446461014505,0.0,-0.75,-880.0,0.0
10,189.0,0.299,-1.9394666666666667,0.4501081846089622,-0.84,-2.4,-2.11,12.321566666666666,0.20053487464479558,12.98,12.0,0.0,0.0,-0.0,-0.0,-879.0,0.0
11,189.0,0.299,-1.9257166666666667,0.44994544620782834,-0.85,-2.38,-2.11,12.323283333333334,0.19701118936950204,13.01,12.01,0.0,0.0,0.0,0.0,-878.0,0.0
12,189.0,0.299,-1.9229,0.45143650146847425,-0.82,-2.37,-2.1,12.327783333333333,0.19994636940928331,13.1,12.0,0.0,0.0,0.0,0.0,-877.0,0.0
13,189.0,0.299,-1.8290833333333334,0.474379650853754,-0.67,-2.32,-2.0,12.381816666666667,0.25785787596247695,13.37,12.05,0.0,0.0,0.0,0.0,-876.0,0.0
14,189.0,0.299,-1.9177666666666668,0.38406360624897007,-0.94,-2.28,-2.09,12.319783333333334,0.16436081401659236,12.86,12.05,0.0,0.0,0.0,0.0,-875.0,0.0
15,189.0,0.299,-1.8625,0.44742194178424455,-0.76,-2.31,-2.03,12.354816666666666,0.22003255121658996,13.2,12.01,0.0,0.0,0.0,0.0,-874.0,0.0
16,189.0,0.299,-1.9061666666666668,0.41305527877969095,-0.89,-2.31,-2.08,12.328133333333334,0.18462392101035202,12.96,12.01,0.0,0.0,0.0,0.0,-873.0,0.0
17,189.0,0.299,-1.7835833333333335,0.5000490724388627,-0.6,-2.3,-1.96,12.410933333333334,0.2981486484678316,13.42,12.02,0.0,0.0,0.0,0.0,-872.0,0.0
18,189.0,0.299,-1.6895333333333333,0.5529536253084819,0.03,-2.25,-1.88,12.448366666666667,0.30899697534686493,13.45,12.06,-0.0767,0.5263650922606706,0.0,-4.66,-871.0,0.0
19,189.0,0.299,-1.8834333333333333,0.4985517043316985,-0.71,-2.4,-2.06,12.355516666666666,0.2512308260055856,13.34,11.98,0.0,0.0,0.0,0.0,-870.0,0.0
20,189.0,0.299,-2.044233333333333,0.4108788726240818,-1.0,-2.44,-2.23,12.273283333333334,0.16370925729402855,12.77,12.01,0.0,0.0,0.0,0.0,-869.0,0.0
21,189.0,0.299,-1.9622499999999998,0.4480889908707478,-0.86,-2.41,-2.14,12.310083333333333,0.1898901177442318,12.93,12.0,0.0,0.0,-0.0,-0.0,-868.0,0.0
22,189.0,0.299,-1.5139333333333334,0.5940145489487838,0.04,-2.08,-1.74,12.51055,0.2953770644170634,13.39,12.14,-0.26075,0.9633015384204497,-0.0,-4.77,-867.0,0.0
23,190.0,0.299,-1.7895666666666667,0.4464059542788157,-0.73,-2.24,-1.96,12.344516666666667,0.21346986210142235,13.02,12.02,0.00055,0.002281704836652336,0.01,-0.0,-866.0,-1.0
24,189.0,0.299,-1.7062,0.5085330895546071,-0.62,-2.45,-1.81,12.362916666666667,0.2686365619063771,13.21,11.26,0.07026666666666666,1.3702840555436009,4.77,-4.77,-865.0,0.0
25,189.0,0.299,-1.9121833333333333,0.482131882000791,-0.78,-2.41,-2.08,12.335033333333334,0.2248590704378099,13.19,12.0,0.0,0.0,0.0,0.0,-864.0,0.0
26,190.0,0.299,-1.7663,0.477863193867683,-0.62,-2.26,-1.955,12.355866666666667,0.23852758310530736,13.15,12.0,0.0,0.0,-0.0,-0.0,-863.0,-1.0
27,190.0,0.299,-1.8071666666666666,0.4468733585179863,-0.74,-2.26,-1.9849999999999999,12.3393,0.2187462606405903,13.11,12.0,0.0,0.0,0.0,0.0,-862.0,-1.0
28,190.0,0.299,-1.8159333333333332,0.44135221972779726,-0.74,-2.26,-1.98,12.332566666666667,0.2146793522038376,13.03,12.0,0.0002666666666666667,0.0016124170376780782,0.01,0.0,-861.0,-1.0
29,190.0,0.299,-1.7350333333333332,0.4599473718412372,-0.64,-2.26,-1.87,12.325366666666667,0.25871816848982937,13.11,11.77,0.2577333333333333,0.985237882458143,4.77,-2.41,-860.0,-1.0
30,190.0,0.299,-1.7580999999999998,0.47802116102111275,-0.61,-2.25,-1.94,12.352883333333333,0.23646856456111925,13.11,12.04,-0.0018666666666666669,0.036661819885057026,-0.0,-0.86,-859.0,-1.0
31,189.0,0.299,-1.752,0.45230922984060123,-0.66,-2.21,-1.93,12.418616666666667,0.26921809689367004,13.33,12.07,0.0,0.0,0.0,0.0,-858.0,0.0
32,189.0,0.299,-1.9364833333333336,0.4512151647833207,-0.82,-2.38,-2.12,12.318266666666666,0.19872211675697124,12.99,12.0,0.0,0.0,0.0,0.0,-857.0,0.0
33,189.0,0.299,-1.7679666666666667,0.47575986025508693,-0.67,-2.46,-1.89,12.324366666666666,0.2737904324303009,13.15,10.68,0.25953333333333334,1.000087366244783,4.77,-2.92,-856.0,0.0
34,189.0,0.299,-1.9210166666666666,0.4551315277677091,-0.84,-2.38,-2.1,12.326866666666666,0.2030720216216403,13.06,12.03,0.0,0.0,0.0,0.0,-855.0,0.0
35,189.0,0.299,-1.9038166666666667,0.41533854854250934,-0.86,-2.31,-2.08,12.32575,0.1856022210915654,12.96,12.03,0.0,0.0,0.0,0.0,-854.0,0.0
36,189.0,0.299,-1.8574833333333334,0.5163754180272263,-0.64,-2.41,-2.03,12.3712,0.27533902610932676,13.38,12.01,0.0,0.0,0.0,0.0,-853.0,0.0
37,189.0,0.299,-1.8056333333333334,0.4512482397143483,-0.67,-2.26,-1.99,12.388666666666666,0.2482921072172835,13.29,12.04,0.0,0.0,0.0,0.0,-852.0,0.0
38,189.0,0.299,-1.7549833333333333,0.5078498980214751,0.01,-2.28,-1.93,12.4225,0.309227725649753,13.43,12.04,-0.0012666666666666666,0.0283089718175086,0.0,-0.69,-851.0,0.0
39,189.0,0.299,-1.8132333333333335,0.5186111015780734,-0.54,-2.36,-2.005,12.394816666666667,0.2880374553451179,13.42,12.02,0.0,0.0,0.0,0.0,-850.0,0.0
40,189.0,0.299,-1.8142999999999998,0.5143774394842933,-0.56,-2.35,-2.0,12.39545,0.289935455657659,13.43,12.04,0.0,0.0,-0.0,-0.0,-849.0,0.0
41,189.0,0.299,-1.8116166666666667,0.5133827254204752,-0.59,-2.36,-1.9849999999999999,12.394383333333334,0.29604451858438247,13.44,12.0,0.0,0.0,0.0,0.0,-848.0,0.0
42,189.0,0.299,-1.8148666666666669,0.5101232122815064,-0.57,-2.35,-2.01,12.393283333333335,0.2857694175185167,13.41,12.02,0.0,0.0,0.0,0.0,-847.0,0.0
43,189.0,0.299,-1.9563333333333333,0.4191380242368353,-0.91,-2.36,-2.12,12.319083333333333,0.16802593325426554,12.9,12.01,0.0,0.0,0.0,0.0,-846.0,0.0
44,189.0,0.299,-1.9080166666666665,0.4522666709198578,-0.81,-2.37,-2.09,12.3228,0.21362713839092262,13.1,12.0,0.0,0.0,0.0,0.0,-845.0,0.0
45,189.0,0.299,-1.9320166666666667,0.454870984356632,-0.81,-2.38,-2.1,12.311933333333332,0.20035009980791668,13.02,12.0,0.0,0.0,0.0,0.0,-844.0,0.0
46,189.0,0.299,-1.8930333333333331,0.45066280131569003,-0.78,-2.34,-2.07,12.341433333333333,0.21298250664264237,13.16,11.98,0.0,0.0,0.0,0.0,-843.0,0.0
47,189.0,0.299,-1.6504999999999999,0.5577731930556414,0.03,-2.2,-1.86,12.461766666666668,0.3062916418033948,13.38,12.06,-0.13491666666666668,0.7351505993525655,-0.0,-4.77,-842.0,0.0
48,189.0,0.299,-1.8142999999999998,0.5117946198311845,-0.58,-2.35,-2.0,12.4007,0.29258306755352653,13.42,12.02,0.0,0.0,0.0,0.0,-841.0,0.0
49,189.0,0.299,-1.6958833333333332,0.5497529143475385,0.03,-2.25,-1.9,12.447733333333334,0.30520229841941243,13.42,12.04,-0.07748333333333333,0.5297605529494664,0.0,-4.67,-840.0,0.0
50,190.0,0.299,-1.7470833333333333,0.4661156144122264,-0.66,-2.27,-1.89,12.330766666666667,0.2676511550324498,13.07,11.75,0.22105,0.9033974443200544,4.77,-1.52,-839.0,-1.0
51,189.0,0.299,-1.9200666666666666,0.4526405505500206,-0.81,-2.38,-2.1,12.3392,0.20306259469008814,13.06,11.99,0.0,0.0,0.0,0.0,-838.0,0.0
52,189.0,0.299,-1.8424666666666667,0.507325221486326,-0.63,-2.37,-2.02,12.3855,0.28009135762168297,13.4,12.0,0.0,0.0,0.0,0.0,-837.0,0.0
53,189.0,0.299,-1.9779333333333333,0.4513449338415089,-0.88,-2.43,-2.16,12.300883333333333,0.1920577952511981,12.92,11.98,0.0,0.0,0.0,0.0,-836.0,0.0
54,189.0,0.299,-1.9917333333333334,0.4167214379137669,-0.93,-2.4,-2.16,12.2939,0.1748143494146525,12.8,11.99,0.0,0.0,0.0,0.0,-835.0,0.0
55,189.0,0.299,-1.7925833333333332,0.5084341995588257,-0.59,-2.32,-1.98,12.411233333333334,0.30350893728836,13.44,12.03,0.0,0.0,-0.0,-0.0,-834.0,0.0
56,189.0,0.299,-1.7991833333333334,0.5167176808067622,-0.58,-2.34,-1.97,12.403316666666667,0.2936378808396416,13.42,12.02,0.0,0.0,0.0,0.0,-833.0,0.0
57,189.0,0.299,-1.9316333333333333,0.4516909416110139,-0.85,-2.38,-2.12,12.3162,0.1976224964044874,13.06,12.02,0.0,0.0,0.0,0.0,-832.0,0.0
58,189.0,0.299,-1.9472833333333333,0.4104793236946978,-0.94,-2.35,-2.12,12.31065,0.1706349064097872,12.86,12.04,0.0,0.0,0.0,0.0,-831.0,0.0
59,189.0,0.299,-1.9578833333333334,0.3865255788354052,-0.96,-2.33,-2.13,12.305733333333333,0.1642256953725253,12.81,12.04,0.0,0.0,0.0,0.0,-830.0,0.0
60,189.0,0.299,-1.90165,0.43655669400257957,-0.84,-2.34,-2.07,12.3318,0.19314658337935792,13.09,12.04,0.0,0.0,0.0,0.0,-829.0,0.0
61,189.0,0.299,-1.7712,0.5115081892920732,-0.52,-2.3,-1.95,12.413866666666665,0.30860294097894997,13.48,12.04,0.0,0.0,0.0,0.0,-828.0,0.0
62,189.0,0.299,-1.9291833333333333,0.45230978317462944,-0.8,-2.38,-2.115,12.323633333333333,0.1971638612995748,13.05,12.01,0.0,0.0,0.0,0.0,-827.0,0.0
63,189.0,0.299,-1.8812,0.44259806643728533,-0.8,-2.33,-2.06,12.343933333333332,0.2088921302787004,13.13,12.02,0.0,0.0,0.0,0.0,-826.0,0.0
64,189.0,0.299,-1.8979333333333333,0.4591834905774819,-0.8,-2.37,-2.08,12.339266666666667,0.21239817292526864,13.14,12.03,0.0,0.0,0.0,0.0,-825.0,0.0
65,189.0,0.299,-1.7573166666666669,0.5153891827914647,-0.53,-2.3,-1.92,12.4141,0.31441419148369065,13.48,12.04,0.0,0.0,0.0,0.0,-824.0,0.0
66,189.0,0.299,-1.7769000000000001,0.5224212188293447,-0.51,-2.33,-1.9649999999999999,12.417983333333334,0.3105874122099295,13.5,12.03,0.0,0.0,0.0,0.0,-823.0,0.0
